peanut chocolate chip fiber dlish bar,"[['Whole Rolled Oats', ' Whole Wheat Flour', ' Wheat Bran', ' Organic Kamut Brand Khorasan Wheat', ' Psyllium', ' Flax', ' Millet'], ' Wheat Bran', ' Psyllium', ' Millet)', ' Chicory Root Inulin', ' Fruit Juices', ' Rice Dextrins', ' Peanut Butter', ['Cane Sugar', ' Chocolate Liquor', ' Cocoa Butter', ' Lecithin', ' Vanilla'], ' Cocoa Butter', ' Vanilla)', ' Plums', ' Non-GMO Canola Oil', ' Vegetable Glycerin', ' Peanuts', ' Wheat Protein Isolate', ' Natural Flavors', ' Salt', ' Baking Powder']",19
bar fiber dlish chocolate brownie,"[['WHOLE ROLLED OATS', ' WHOLE WHEAT FLOUR', ' WHEAT BRAN', ' ORGANIC KAMUT&#174'], ' WHEAT BRAN']",2
bar fiber dlish orange cranberry,"[['WHOLE ROLLED OATS', ' WHOLE WHEAT FLOUR', ' WHEAT BRAN', ' ORGANIC KAMUT&#174'], ' WHEAT BRAN']",2
bar fiber dlish cinnamon raisin,"[['WHOLE ROLLED OATS', ' WHOLE WHEAT FLOUR', ' WHEAT BRAN', ' ORGANIC KAMUT&#174'], ' WHEAT BRAN']",2
nugo stronger peanut cluster bar,"['Protein Blend [Whey Protein Concentrate', ['Rice Protein Concentrate', ' Brown Rice'], ' Milk Protein Concentrate', ' Rice Protein Concentrate]', ['Palm Kernel Oil', ' Inulin', ' Cane Sugar', ' Whole Milk Powder', ' Whey Protein', ' Alkalized Cocoa', ' Cocoa Powder', ' Salt', ' Vanilla'], ' Cane Sugar', ' Whey Protein', ' Cocoa Powder', ' Vanilla)', ['Fructooligosaccharides', ' Palm Kernel Oil', ' Cane Sugar', ' Water', ' Non-Fat Dry Milk', ' Glycerine', ' Sunflower Lecithin', ' Salt', ' Sodium Citrate', ' Natural Flavors'], ' Cane Sugar', ' Non-Fat Dry Milk', ' Sunflower Lecithin', ' Natural Flavors)', ' Tapioca Syrup', ' Peanuts', ' Chicory Root Fiber', ' Organ']",18
dark chocolate nugo stronger bar,"['Protein Blend [Whey Protein Concentrate', ['Rice Protein Concentrate', ' Brown Rice'], ' Milk Protein Concentrate', ' Rice Protein Concentrate]', ['Chocolate Liquor', ' Cane Sugar', ' Cocoa Butter', ' Vanilla'], ' Cocoa Butter', ' Chocolate Caramel [Fructooligosaccharides', ' Water', ' Palm Kernel Oil', ' Glycerine', ' Cocoa', ' Non-Fat Dry Milk', ['Cream', ' Salt'], ' Sunflower Lecithin', ' Sodium Citrate', ' Natural Flavors]', ' Chicory Root Fiber', ' Glycerine', ' Organic Agave Syrup', ' Tapioca Syrup', ' Alkalized Cocoa', ' Almonds', ' Peanuts', ' Chocolate Liquor', ' Natural Flavors', ' Canola Oil']",26
caramel pretzel bar,"['Protein Blend [Whey Protein Concentrate', ['Rice Protein Concentrate', ' Brown Rice'], ' Milk Protein Concentrate', ' Rice Protein Concentrate]', ['Palm Kernel Oil', ' Inulin', ' Cane Sugar', ' Whole Milk Powder', ' Whey Protein', ' Alkalized Cocoa', ' Cocoa Powder', ' Salt', ' Vanilla'], ' Cane Sugar', ' Whey Protein', ' Cocoa Powder', ' Vanilla)', ['Fructooligosaccharides', ' Palm Kernel Oil', ' Cane Sugar', ' Water', ' Non-Fat Dry Milk', ' Glycerine', ' Sunflower Lecithin', ' Salt', ' Sodium Citrate', ' Natural Flavors'], ' Cane Sugar', ' Non-Fat Dry Milk', ' Sunflower Lecithin', ' Natural Flavors)', ' Chicory Root Fiber', ' Gluten Free Pretzels']",16
bites dark chocolate coconut,"['ORGANIC BROWN RICE SYRUP', ' TOASTED COCONUT', ['BROWN RICE PROTEIN', ' PEA PROTEIN'], ' ORGANIC DATES', ' ORGANIC AGAVE NECTAR', ['ORGANIC CHOCOLATE LIQUOR', ' ORGANIC CANE SUGAR', ' ORGANIC COCOA BUTTER'], ' ORGANIC COCOA BUTTER)', ' ORGANIC BROWN RICE', ' COCOA POWDER', ['VANILLA', ' COCONUT'], ' ORGANIC SUNFLOWER SEEDS', ' FLAXSEED', ' SEA SALT']",13
peanut butter cookies bars,"['Peanuts', ' Dates', ' Salt']",3
peanut butter and jelly bars,"['Dates', ' Peanuts', ' Unsweetened Cherries', ' Salt']",4
cashew cookies bars,"['Cashews', ' Dates']",2
peanut butter chocolate chip 204203_1,"['DATES', ' PEANUTS', ['UNSWEETENED CHOCOLATE', ' SUGAR', ' COCOA BUTTER', ' VANILLA'], ' COCOA BUTTER', ' SEA SALT']",5
chocolate chip brownie bar,"['Chocolate Chips', ' Almonds', ['Juglans Regia'], ' Cocoa Powder', ' Salt']",5
apple pie bars,"['Dates', ' Almonds', ' Unsweetened Apples', ' Walnuts', ' Raisins', ' Cinnamon']",6
larabar vegan bar lemon,"['DATES', ' CASHEWS', ' ALMONDS', ' LEMON JUICE CONCENTRATE', ' DRIED LEMON JUICE CONCENTRATE', ' LEMON OIL']",6
fruit and nut bar mint chip brownie,"['DATES', ' ALMONDS', ['UNSWEETENED CHOCOLATE', ' SUGAR', ' COCOA BUTTER', ' VANILLA EXTRACT'], ' COCOA BUTTER', ' CASHEWS', ' COCOA POWDER', ' PEPPERMINT OIL']",7
pecan pie bars,"['Dates', ' Pecans', ' Almonds']",3
bites chocolate cherry almond,"['CALIFORNIA ALMONDS', ' ORGANIC BROWN RICE SYRUP', ' ORGANIC DATES', ['BROWN RICE PROTEIN', ' PEA PROTEIN'], ' ORGANIC DARK CHOCOLATE (ORGANIC CHOCOLATE LIQUOR', ' ORGANIC COCOA BUTTE)', ' ORGANIC AGAVE NECTAR', ['CHERRIES', ' CANE SUGAR', ' SUNFLOWER OIL'], ' SUNFLOWER OIL)', ' ORGANIC BROWN RICE', ' COCOA POWDER', ['VANILLA', ' CHERRY'], ' FLAXSEED', ' SEA SALT']",14
carrot cake bars,"['Dates', ' Almonds', ' Walnuts', ' Raisins', ' Pineapple', ' Unsweetened Coconut', ' Carrots', ' Cinnamon', ' Extra Virgin Coconut Oil']",9
chocolate chip cookies dough bars,"['Dates', ' Cashews', ['Unsweetened Chocolate', ' Sugar', ' Cocoa Butter', ' Vanilla'], ' Cocoa Butter', ' Salt']",5
bites pnut btr jelly gf,"['DRY ROASTED VIRGINIA PEANUTS', ' ORGANIC BROWN RICE SYRUP', ['CRANBERRIES', ' CHERRIES', ' SUGAR', ' SUNFLOWER OIL'], ' SUGAR', ' COMPLETE PROTEIN BLEND (BROWN RICE PROTEIN', ' ORGANIC AGAVE NECTAR', ' ORGANIC BROWN RICE', ' ORGANIC DATES', ['VANILLA', ' STRAWBERRY', ' CHERRY'], ' CHERRY)', ' FLAXSEED', ' SEA SALT']",12
coconut chocolate chip bar,"['Dates', ['Unsweetened Chocolate', ' Sugar', ' Cocoa Butter', ' Vanilla'], ' Cocoa Butter', ' Unsweetened Coconut', ' Cashews', ' Almonds']",6
bites drk choco pbtr,"['DRY ROASTED VIRGINIA PEANUTS', ' ORGANIC BROWN RICE SYRUP', ['BROWN RICE PROTEIN', ' PEA PROTEIN'], ' ORGANIC DATES', ['ORGANIC CHOCOLATE LIQUOR', ' ORGANIC CANE SUGAR', ' ORGANIC COCOA BUTTER'], ' ORGANIC COCOA BUTTER)', ' ORGANIC AGAVE NECTAR', ' ORGANIC BROWN RICE', ' FLAXSEED', ' NATURAL VANILLA FLAVOR', ' COCOA POWDER', ' SEA SALT']",12
blueberry muffin bars,"['Dates', ' Cashews', ' Blueberries', ' Blueberry Juice Concentrate', ' Lemon Juice Concentrate', ' Vanilla Extract']",6
barchocolate coconut chew,"['DATES', ' ALMONDS', ' WALNUTS', ' UNSWEETENED COCOA POWDER', ' UNSWEETENED COCONUT']",5
cherry pie bars,"['Dates', ' Almonds', ' Unsweetened Cherries']",3
coconut cream bar,"['Dates', ' Unsweetened Coconut', ' Almonds', ' Cashews', ' Extra Virgin Coconut Oil']",5
big fig blueberry fig 204362_1,"[['BROWN RICE FLOUR', ' WHITE RICE FLOUR', ' TAPIOCA STARCH', ' SWEET RICE FLOUR', ' XANTHAN GUM'], ' TAPIOCA STARCH', ' XANTHAN GUM)', ' EVAPORATED CANE SUGAR', ' ORGANIC NON-HYDROGENATED PALM OIL', ' ORGANIC INVERT SUGAR', ' GRAPE JUICE &amp']",7
big fig mission fig,"[['BROWN RICE FLOUR', ' WHITE RICE FLOUR', ' TAPIOCA STARCH', ' SWEET RICE FLOUR', ' XANTHAN GUM'], ' TAPIOCA STARCH', ' XANTHAN GUM)', ' EVAPORATED CANE SUGAR', ' ORGANIC NON-HYDROGENATED PALM OIL', ' ORGANIC INVERT SUGAR', ' GRAPE JUICE &amp']",7
fat free fig newmans,"['Organic Unbleached Wheat Flour', ' Organic Sugar', ' Organic Figs', ' Corn Syrup', ' Organic Palm Fruit Oil', ' Water', ' Natural Flavors', ['Sodium Bicarbonate', ' Monocalcium Phosphate'], ' Non-Fat Dry Milk', ' Salt', ['An Emulsifier']]",11
clif kid organic zfruit fruit snacks mixed berry,"['ORGANIC APPLE PUREE CONCENTRATE', ' ORGANIC APPLE JUICE CONCENTRATE', ' ORGANIC NATURAL FLAVORS', ' MALIC ACID', ' PECTIN', ' COLORED WITH FRUIT AND VEGETABLE JUICE', ' ORGANIC SUNFLOWER OIL', ' ORGANIC CARNAUBA WAX VITAMINS &amp']",8
whenever bars chocolate chip peanut oat butter,"['PEANUT BUTTER', ' ORGANIC AGAVE', ' GLUTEN-FREE OATS', ' ORGANIC COCONUT SUGAR', ['ORGANIC EVAPORATED CANE SUGAR', ' ORGANIC COCOA PASTE', ' ORGANIC COCOA BUTTER', ' NON-GMO SOY LECITHIN/EMULSIFIER', ' ORGANIC VANILLA CHIPS MAY CONTAIN TRACES OF MILK PROTEIN DUE TO MANUFACTURING EQUIPMENT'], ' ORGANIC COCOA BUTTER', ' ORGANIC VANILLA CHIPS MAY CONTAIN TRACES OF MILK PROTEIN DUE TO MANUFACTURING EQUIPMENT)', ' ORGANIC EGGS', ' PEANUTS', ' ALMONDS', ['BROWN RICE FLOUR', ' WHITE RICE FLOUR', ' TAPIOCA STARCH', ' SWEET RICE FLOUR', ' XANTHAN GUM'], ' TAPIOCA STARCH', ' XANTHAN GUM)', ' MONOUNSATURATED SAFFLOWER OIL', ' CHIA SEEDS', ' GLUTEN-FREE FLAVORS', ' SEA SALT', ' BAKING SODA']",18
oat cranberry almond bars,"['Gluten-Free Oats', ['Brown Rice Flour', ' White Rice Flour', ' Tapioca Starch', ' Sweet Rice Flour', ' Xanthan Gum'], ' Tapioca Starch', ' Xanthan Gum)', ['Cranberries', ' Sugar', ' Sunflower Oil'], ' Sunflower Oil)', ' Organic Agave', ' Monounsaturated Safflower Oil', ' Organic Eggs', ' Organic Coconut Sugar', ' Almonds', ' Coconut', ' Gluten-Free Flavors', ' Chia Seeds', ' Sea Salt', ' Baking Soda']",16
oat raisin walnut bar,"['Gluten-Free Oats', ' Organic Agave', [' Brown Rice Flour', ' White Rice Flour', ' Tapioca Starch', ' Sweet Rice Flour', ' Xanthan Gum'], ' Tapioca Starch', ' Xanthan Gum)', ' Coconut Sugar', ' Raisins', ' Monounsaturated Safflower Oil', ' Organic Eggs', ' Walnuts', ' Coconut', ' Chia Seeds', ' Natural Vanilla Flavor', ' Spices', ' Baking Soda', ' Sea Salt', ' Grainless &amp']",17
oat chocolate chip coconut bars,"['Gluten-Free Oats', ' Organic Agave', ['Brown Rice Flour', ' White Rice Flour', ' Tapioca Starch', ' Sweet Rice Flour', ' Xanthan Gum'], ' Tapioca Starch', ' Xanthan Gum)', ['Organic Evaporated Cane Sugar', ' Organic Cocoa Paste', ' Organic Cocoa Butter', ' Non-GMO Soy Lecithin/Emulsifier', ' Organic Vanilla'], ' Organic Cocoa Butter', ' Organic Vanilla)', ' Organic Coconut Sugar', ' Monounsaturated Safflower Oil', ' Organic Eggs', ' Almonds', ' Coconut', ' Chia Seeds', ' Gluten-Free Flavors', ' Sea Salt', ' Baking Soda']",17
oat blueberry lemon bars,"['Gluten-Free Oats', ' Organic Agave', ['Blueberries', ' Sugar', ' Sunflower Oil'], ' Sunflower Oil)', ['Brown Rice Flour', ' White Rice Flour', ' Tapioca Starch', ' Sweet Rice Flour', ' Xanthan Gum'], ' Tapioca Starch', ' Xanthan Gum)', ' Organic Coconut Sugar', ' Monounsaturated Safflower Oil', ' Organic Eggs', ' Almonds', ' Coconut', ' Chia Seeds', ' Gluten-Free Flavors', ' Sea Salt', ' Baking Soda', ' Lemon Oil', ' Nutmeg']",18
redd peanut butter superfood energy bar,"['Peanuts', ['Oats', ' Quinoa'], ' Agave Syrup', ' Tapioca Syrup', ' Dates', ' Peanut Flour', ['Cane Sugar', ' Cocoa Liquor', ' Cocoa Butter', ' Vanilla'], ' Cocoa Butter', ' Pumpkin Seed Protein Powder', ' Vegetable Glycerine', ' Natural Flavor', ' Chia Seeds', ['with Maltodextrin'], ['Tricalcium Phosphate', ' Magnesium Oxide', ' Ascorbic Acid', ' Vitamin E Acetate', ' Niacinamide', ' Zinc Oxide', ' D-Calcium Pantothenate', ' Manganese Amino Acid Chelate', ' Chromium Amino Acid Chelate', ' Pyridoxine HCl', ' Riboflavin', ' Folic Acid', ' D-Biotin', ' Vitamin A Palmitate', ' Selenium Amino Acid Chelate', ' Vitamin D2', ' Vitamin B12'], ' Ascorbic Acid', ' Niacinamide', ' D-Calcium Pantothenate', ' Chromium Amino Acid Chelate', ' Riboflavin', ' D-Biotin', ' Selenium Amino Acid Chelate', ' Vitamin B12)', ' Yerba Mate Extract', ' Sea Salt', ' Sunflower Lecithin', ['Acai Berry Juice Powder', ' Amla Fruit Powder', ' Goji Berry Extract', ' Pomegranate Juice Powder', ' Acerola Powder', ' Mangosteen Fruit Powder', ' Strawberry Juice Powder', ' Cranberry Juice Powder', ' Maqui Berry Powder', ' Schizandra Berry Powder', ' Jabuticaba Juice Powder'], ' Goji Berry Extract', ' Acerola Powder', ' Strawberry Juice Powder', ' Maqui Berry Powder', ' Jabuticaba Juice Powder)', ['Natural Vitamin E'], ' Cashew Butter Organic Ingredients']",33
redd chocolate superfood energy bar,"[['Pumpkin Seed Protein Powder', ' Pea Protein'], ' Agave Syrup', ' Oats', ' Tapioca Syrup', ' Dates', ' Palm Fruit Oil', ' Arabic Gum', ['Cane Sugar', ' Cocoa Liquor', ' Cocoa Butter', ' Vanilla'], ' Cocoa Butter', ' Cocoa Powder (Dutch Alkalized )', ' Vegetable Glycerine', ' Quinoa', ' Chia Seeds', ' Natural Flavor', ['with Maltodextrin'], ['Tricalcium Phosphate', ' Magnesium Oxide', ' Ascorbic Acid', ' Vitamin E Acetate', ' Niacinamide', ' Zinc Oxide', ' D-Calcium Pantothenate', ' Manganese Amino Acid Chelate', ' Chromium Amino Acid Chelate', ' Pyridoxine HCl', ' Riboflavin', ' Folic Acid', ' D-Biotin', ' Vitamin A Palmitate', ' Selenium Amino Acid Chelate', ' Vitamin D2', ' Vitamin B12'], ' Ascorbic Acid', ' Niacinamide', ' D-Calcium Pantothenate', ' Chromium Amino Acid Chelate', ' Riboflavin', ' D-Biotin', ' Selenium Amino Acid Chelate', ' Vitamin B12)', ' Yerba Mate Extract', ' Sea Salt', ' Sunflower Lecithin', ['Acai Berry Juice Powder', ' Amla Fruit Powder', ' Goji Berry Extract', ' Pomegranate Juice Powder', ' Acerola Powder', ' Mangosteen Fruit Powder', ' Strawberry Juice Powder', ' Cranberry Juice Powder', ' Maqui Berry Powder', ' Schizandra Berry Powder', ' Jabuticaba Juice Powder '], ' Goji Berry Extract', ' Acerola Powder', ' Strawberry Juice Powder', ' Maqui Berry Powder', ' Jabuticaba Juice Powder )', ['Natural Vitamin E'], ' Purified Stevia Extract', ' Lo Han Guo', ' Cashew Butter Organic Ingredients']",37
redd oatmeal superfood energy bar,"[' Cashews', ' Oats', ' Agave Syrup', ' Tapioca Syrup', ' Pumpkin Seed Protein Powder', ' Date Paste', ['Cane Sugar', '  Cocoa Liquor', ' Cocoa Butter', '  Vanilla'], ' Cocoa Butter', ' Vegetable Glycerine', ' Natural Flavors', ' Cocoa Liquor', ' Quinoa', ' Chia Seeds', ['with Maltodextrin'], ['Tricalcium Phosphate', ' Magnesium Oxide', ' Ascorbic Acid', ' Vitamin E Acetate', ' Niacinamide', ' Zinc Oxide', ' D-Calcium Pantothenate', ' Manganese Amino Acid Chelate', ' Chromium Amino Acid Chelate', ' Pyridoxine HCl', ' Riboflavin', ' Folic Acid', ' D-Biotin', ' Vitamin A Palmitate', ' Selenium Amino Acid Chelate', ' Vitamin D2', ' Vitamin B12'], ' Ascorbic Acid', ' Niacinamide', ' D-Calcium Pantothenate', ' Chromium Amino Acid Chelate', ' Riboflavin', ' D-Biotin', ' Selenium Amino Acid Chelate', ' Vitamin B12)', ' Yerba Mate Extract', ' Sea Salt', ' Sunflower Lecithin', ' Betta Berries&#226']",27
biscuits organic honey chia,"['WHOLE GRAIN ROLLED OATS', ' WHEAT FLOUR', ' WHOLE WHEAT FLOUR', ' SUNFLOWER OIL', ' CANE SUGAR', ' INVERT CANE SYRUP', ' CHIA SEEDS', ' HONEY', ['KAMUT&#174']]",9
organic biscuits blueberry chia,"['WHOLE GRAIN ROLLED OATS', ' WHEAT FLOUR', ' WHOLE WHEAT FLOUR', ' INVERT CANE SYRUP', ' CANE SUGAR', ' CHIA SEEDS', ['WILD BLUEBERRIES', ' APPLE JUICE CONCENTRATE', ' SUNFLOWER OIL'], ' SUNFLOWER OIL)', ['KAMUT&#174']]",9
prot bar plnt chc alm,"['ORGANIC SOLUBLE TAPIOCA FIBER', ' ORGANIC VEGETABLE GLYCERIN', ' ORGANIC PEA PROTEIN', ' ORGANIC ALMONDS', ['ORGANIC CACAO NIBS', ' ORGANIC ERYTHRITOL', ' ORGANIC TAPIOCA FIBER', ' ORGANIC COCOA BUTTER', ' NATURAL LICORICE FLAVOR', ' ORGANIC STEVIA EXTRACT (LEAF'], ' ORGANIC TAPIOCA FIBER', ' NATURAL LICORICE FLAVOR', ' ORGANIC STEVIA EXTRACT (LEAF)', ' ORGANIC SUNFLOWER LECITHIN', ' ORGANIC VANILLA BEAN EXTRACT)', ' ORGANIC SPROUTED BROWN RICE PROTEIN', ['ORGANIC PEA PROTEIN', ' ORGANIC STARCH'], ' ORGANIC CACAO', ' ORGANIC COCONUT', ' ORGANIC ACACIA FIBER', ' ORGANIC CAROB', ' ORGANIC FLAVOR', ' ORGANIC SVETOL&#174']",18
maple sea salt protein bar,"['DATES', ' EGG WHITES', ' CASHEWS', ' PECANS', ' NATURAL FLAVORS', ' MAPLE WATER', ' SEA SALT']",7
protein bar mint chocolate,"['DATES', ' EGG WHITES', ' CASHEWS', ' ALMONDS', ' CHOCOLATE', ' COCOA', ' MINT', ' NATURAL FLAVORS', '  SEA SALT']",9
chocolate chip protein bar,"['DATES', ' EGG WHITES', ' ALMONDS', ' CASHEWS', ' CHOCOLATE', ' NATURAL FLAVORS', ' SEA SALT']",7
peanut butter chocolate protein bar,"['DATES', ' PEANUTS', ' EGG WHITES', ' CHOCOLATE', ' NATURAL FLAVORS', ' COCOA', ' SEA SALT']",7
mixed berry protein bar,"['DATES', ' EGG WHITES', ' ALMONDS', ' CASHEWS', ' CRANBERRIES', ' STRAWBERRIES', ' RASPBERRIES', ' NATURAL FLAVORS']",8
bar sport choc fdge,"[['SYRUP AND SOLUBLE FIBER'], ' ORGANIC PEA PROTEIN', ' ORGANIC ALMOND BUTTER', ' ORGANIC VEGETABLE GLYCERIN', ['ORGANIC CACAO NIBS', ' ORGANIC ERYTHRITOL', ' ORGANIC TAPIOCA FIBER', ' ORGANIC COCOA BUTTER', ' NATURAL LICORICE FLAVOR', ' ORGANIC STEVIA EXTRACT (LEAF'], ' ORGANIC TAPIOCA FIBER', ' NATURAL LICORICE FLAVOR', ' ORGANIC STEVIA EXTRACT (LEAF)', ' ORGANIC SUNFLOWER LECITHIN', ' ORGANIC VANILLA BEAN EXTRACT)', ' ORGANIC SPROUTED BROWN RICE PROTEIN', ['ORGANIC PEA PROTEIN', ' ORGANIC TAPIOCA STARCH'], ' ORGANIC YACON SYRUP (ROOT)', ' ORGANIC CACAO', ' ORGANIC CAROB', ' ORGANIC ACACIA FIBER', ' ORGANIC FLAVORS', ' SEA SALT']",18
bar protein chocolate sea salt,"['DATES', ' EGG WHITES', ' ALMONDS', ' CASHEWS', ' CHOCOLATE', ' COCOA', ' NATURAL FLAVORS', ' SEA SALT']",8
bar protein coconut chocolate,"['DATES', ' EGG WHITES', ' ALMONDS', ' CASHEWS', ' CACAO', ' NATURAL COCONUT FLAVOR', ' SEA SALT', ' COCONUT']",8
bar protein peanut butter,"['DATES', ' PEANUTS', ' EGG WHITES', ' NATURAL FLAVORS', ' SEA SALT']",5
bar protein blueberry,"['DATES', ' EGGS WHITES', ' ALMONDS', ' CASHEWS', ' BLUEBERRIES', ' NATURAL FLAVORS']",6
bar fit choc fudge,"['ORGANIC SOLUBLE TAPIOCA FIBER', ' ORGANIC VEGETABLE GLYCERIN', ' ORGANIC ALMONDS', ' ORGANIC PEA PROTEIN', ['ORGANIC COCOA NIBS', ' ORGANIC ERYTHRITOL', ' ORGANIC TAPIOCA FIBER', ' ORGANIC COCOA BUTTER', ' NATURAL LICORICE FLAVOR', ' ORGANIC STEVIA EXTRACT (LEAF'], ' ORGANIC TAPIOCA FIBER', ' NATURAL LICORICE FLAVOR', ' ORGANIC STEVIA EXTRACT (LEAF)', ' ORGANIC SUNFLOWER LECITHIN', ' ORGANIC VANILLA BEAN EXTRACT)', ['ORGANIC PEA PROTEIN', ' ORGANIC TAPIOCA STARCH'], ' ORGANIC SPROUTED BROWN RICE PROTEIN', ' ORGANIC CACAO', ' ORGANIC ACACIA FIBER', ' ORGANIC CAROB', ' ORGANIC FLAVOR', ' ORGANIC SVETOL&#174']",17
bar sport pb choc,"[['SYRUP AND SOLUBLE FIBER'], ' ORGANIC PEANUTS', ' ORGANIC PEA PROTEIN', ' ORGANIC VEGETABLE GLYCERIN', ['ORGANIC CACAO NIBS', ' ORGANIC ERYTHRITOL', ' ORGANIC TAPIOCA FIBER', ' ORGANIC COCOA BUTTER', ' NATURAL LICORICE FLAVOR', ' ORGANIC STEVIA EXTRACT (LEAF'], ' ORGANIC TAPIOCA FIBER', ' NATURAL LICORICE FLAVOR', ' ORGANIC STEVIA EXTRACT (LEAF)', ' ORGANIC SUNFLOWER LECITHIN', ' ORGANIC VANILLA BEAN EXTRACT)', ['ORGANIC PEA PROTEIN', ' ORGANIC TAPIOCA STARCH'], ' ORGANIC YACON SYRUP (ROOT)', ' ORGANIC SPROUTED BROWN RICE PROTEIN', ' ORGANIC PEANUT FLOUR', ' ORGANIC ACACIA FIBER', ' ORGANIC FLAVOR', ' SEA SALT']",17
thinkthin hot oatmeal honey peanut butter,"[['ROLLED OATS', ' STEEL CUT OATS', ' RED QUINOA'], ' RED QUINOA)', ' ISOLATED SOY PROTEIN', ' DRIED CANE SYRUP', ['SUGAR', ' PALM KERNEL OIL', ' PEANUT FLOUR', ' NONFAT DRY MILK POWDER', ' SALT', ' SOY LECITHIN'], ' PEANUT FLOUR', ' SALT', ' PEANUTS', ' CHICORY ROOT FIBER', ['MALTODEXTRIN', ' HONEY'], ' PEANUT FLOUR', ' SEA SALT']",12
bar chocolate covered almond,"['DATES', ' ALMONDS', ['UNSWEETENED CHOCOLATE', ' SUGAR', ' COCOA BUTTER', ' VANILLA EXTRACT'], ' COCOA BUTTER']",4
almond honey protein bar,"['Almonds', ' Honey', ' Whey Protein Isolate']",3
carob chips protein bar,"['Almonds', ' Honey', ' Carob Powder', ' And Whey Protein Isolate']",4
protein bar peanut butter chocolate chip,"['PEANUTS', ' TAPIOCA SYRUP', ' PUMPKIN SEED PROTEIN', ' PEA PROTEIN', ['CACAO NIBS', ' COCONUT SUGAR', ' CACAO BUTTER'], ' CACAO BUTTER)', ' LIQUID AGAVE INULIN', ' PUMPKIN SEEDS', ['PEA PROTEIN', ' RICE FLOUR'], ' ACACIA GUM', ' SEA SALT', ' VANILLA EXTRACT', ' MONK FRUIT EXTRACT']",13
protein bar chocolate fudge brownie,"['CASHEW BUTTER', ' PUMPKIN SEED PROTEIN', ' TAPIOCA SYRUP', ['CACAO NIBS', ' COCONUT SUGAR', ' CACAO BUTTER'], ' CACAO BUTTER)', ' PEA PROTEIN', ' LIQUID AGAVE INULIN', ['PEA PROTEIN', ' RICE FLOUR'], ' CACAO POWDER', ' ACACIA GUM', ' VANILLA EXTRACT', ' SEA SALT', ' MONK FRUIT EXTRACT']",13
organic hemp bars cashew cacao antioxidant 169 oz bars,"['DATES', ' CASHEWS', ' APRICOTS', ' HEMP PROTEIN POWDER', ' HEMP SEEDS', ' CACAO POWDER', ' COCONUT NECTAR', ' BLUEBERRIES ']",8
moringa superfood bar black cherry,"[' CHERRIES', ' ALMONDS', ' DATES', ' MORINGA', ' TAPIOCA SYRUP', ' ORGANIC SUNFLOWER OIL']",6
cinnamon roll protein bar,"[['Milk Protein Isolate', ' Whey Protein Isolate'], ' Soluble Corn Fiber (Prebiotic Fiber)', ' Almonds', ' Water', ' Erythritol', ' Natural Flavors', ' Palm Oil', ' Sea Salt', ' Cinnamon', ' Calcium Carbonate', ['Stevia']]",11
white chocolate raspberry protein bar,"[['Whey Protein Isolate', ' Milk Protein Isolate'], ' Isomalto-Oligosaccharides (100% Natural Prebiotic Fiber)', 'Almonds', ' Cocoa Butter', 'Freezed Dried Raspberries', ' ErythritolContains 2% Of The Following: Salt', ' Sucralose', ' Stevia', ' Peanuts', ' Cashews', ' Milk', ' Natrual Flavors']",12
brownie chocolate protein bar,"[['Milk Protein Isolate', ' Whey Protein Isolate'], ' Soluble Corn Fiber (Prebiotic Fiber)', ' Almonds', ['Processed With Alkali'], ' Water', ' Natural Flavors', ' Palm Oil', ' Sea Salt', ' Calcium Carbonate', ' Sucralose', ['Stevia']]",11
ar protein bar mint chocolate chunk,"[['MILK PROTEIN ISOLATE', ' WHEY PROTEIN ISOLATE'], ' SOLUBLE CORN FIBER (PREBIOTIC FIBER)', ' WATER', ' ALMONDS', ' COCOA BUTTER', ['PROCESSED WITH ALKALI'], ' NATURAL FLAVORS', ' ERYTHRITOL', ' PALM OIL', ' DEXTRIN', ' SEA SALT', ' SUNFLOWER LECITHIN', ' SUCRALOSE', ['FRUIT JUICE', ' TURMERIC'], ' COCONUT OIL', ' XANTHAN GUM', ' BAKING SODA', ' PEPPERMINT OIL', ['STEVIA']]",19
cookies cream protein bar,"[['Milk Protein Isolate', ' Whey Protein Isolate'], ' Soluble Corn Fiber (Prebiotic Fiber)', ' Almonds', ' Water', ' Cocoa Butter', ' Natural Flavors', ' Erythritol', ' Palm Oil', ' Dextrin', ['Processed With Alkali'], ' Sea Salt', ' Calcium Carbonate', ' Sunflower Lecithin', ' Sucralose', ' Coconut Oil', ' Xanthan Gum', ' Baking Soda', ['Stevia']]",18
smores protein bars,"[['Milk Protein Isolate', ' Whey Protein Isolate'], ' Soluble Corn Fiber', ' Almonds', ' Erythritol', ' Water', ' Unsweetened Chocolate', ' Natural Flavors', ' Cocoa Butter Contains Less Than 2% Of The Following: Cinnamon', ' Sea Salt', ' Baking Soda', ' Palm Oil', ['Stevia'], ' Sunflower Lecithin', ' Sucralose', ' Cellulose Gum', ' Xanthan Gum']",16
chocolate chip cookie dough protein bar,"[['Whey Protein Isolate', ' Milk Protein Isolate'], ' Isomalto-Oligosaccharides (100% Natural Prebiotic Fiber)', ' Almonds', ' Water', ' Unsweetened Chocolate', ' Cocoa Butter', ' Erythritol Contains Less Than 2% Of The Following: Salt', ' Sucralose', ' Stevia', ' Peanuts', ' Cashews', ' Milk', ' Natural Flavorings']",13
